filename,region_count,region_id,x,y
102_17-37-29.657,6,4,98,150
102_17-37-29.657,6,5,137,150
102_17-37-30.134,6,0,3,167
102_17-37-30.134,6,1,16,166
102_17-37-30.134,6,2,3,137
102_17-37-30.134,6,3,51,140
102_17-37-30.134,6,4,91,151
102_17-37-30.134,6,5,128,150
102_17-37-30.288,6,0,2,167
102_17-37-30.288,6,1,17,165
102_17-37-30.288,6,2,4,136
102_17-37-30.288,6,3,51,139
102_17-37-30.288,6,4,91,152
102_17-37-30.288,6,5,129,150
102_17-37-30.454,6,0,2,166
102_17-37-30.454,6,1,17,166
102_17-37-30.454,6,2,5,136
102_17-37-30.454,6,3,52,139
102_17-37-30.454,6,4,94,152
102_17-37-30.454,6,5,130,150
102_17-37-30.602,6,0,3,166
102_17-37-30.602,6,1,16,165
102_17-37-30.602,6,2,7,135
102_17-37-30.602,6,3,55,137
102_17-37-30.602,6,4,97,152
102_17-37-30.602,6,5,133,149
102_17-37-31.085,6,0,3,166
102_17-37-31.085,6,1,18,165
102_17-37-31.085,6,2,16,131
102_17-37-31.085,6,3,65,132
102_17-37-31.085,6,4,102,148
102_17-37-31.085,6,5,142,148
102_17-37-31.235,6,0,3,165
102_17-37-31.235,6,1,17,165
102_17-37-31.235,6,2,20,132
102_17-37-31.235,6,3,68,131
102_17-37-31.235,6,4,110,148
102_17-37-31.235,6,5,146,149
102_17-37-31.369,6,0,2,166
102_17-37-31.369,6,1,17,164
102_17-37-31.369,6,2,22,132
102_17-37-31.369,6,3,71,132
102_17-37-31.369,6,4,110,147
102_17-37-31.369,6,5,148,150
102_17-37-31.508,6,0,2,166
102_17-37-31.508,6,1,17,165
102_17-37-31.508,6,2,22,132
102_17-37-31.508,6,3,70,129
102_17-37-31.508,6,4,112,146
102_17-37-31.508,6,5,150,150
102_17-37-31.824,6,0,2,166
102_17-37-31.824,6,1,17,165
102_17-37-31.824,6,2,22,133
102_17-37-31.824,6,3,72,130
102_17-37-31.824,6,4,112,148
102_17-37-31.824,6,5,150,150
102_17-37-31.991,6,0,3,166
102_17-37-31.991,6,1,16,164
102_17-37-31.991,6,2,22,134
102_17-37-31.991,6,3,70,133
102_17-37-31.991,6,4,111,148
102_17-37-31.991,6,5,148,150
102_17-37-32.440,6,0,2,166
102_17-37-32.440,6,1,17,164
102_17-37-32.440,6,2,17,134
102_17-37-32.440,6,3,64,134
102_17-37-32.440,6,4,105,149
102_17-37-32.440,6,5,144,150
102_17-37-32.756,6,0,2,166
102_17-37-32.756,6,1,16,166
102_17-37-32.756,6,2,10,135
102_17-37-32.756,6,3,56,134
102_17-37-32.756,6,4,97,150
102_17-37-32.756,6,5,135,149
102_17-37-32.922,6,0,2,166
102_17-37-32.922,6,1,18,166
102_17-37-32.922,6,2,6,135
102_17-37-32.922,6,3,55,136
102_17-37-32.922,6,4,95,149
102_17-37-32.922,6,5,134,149
102_17-37-33.086,6,0,3,166
102_17-37-33.086,6,1,16,165
102_17-37-33.086,6,2,4,138
102_17-37-33.086,6,3,52,138
102_17-37-33.086,6,4,96,150
102_17-37-33.086,6,5,130,150
102_17-37-33.231,6,0,3,166
102_17-37-33.231,6,1,16,165
102_17-37-33.231,6,2,4,139
102_17-37-33.231,6,3,53,140
102_17-37-33.231,6,4,93,150
102_17-37-33.231,6,5,130,150
102_17-37-33.392,6,0,3,166
102_17-37-33.392,6,1,16,165
102_17-37-33.392,6,2,3,138
102_17-37-33.392,6,3,52,139
102_17-37-33.392,6,4,95,151
102_17-37-33.392,6,5,130,151
102_17-37-33.523,6,0,3,166
102_17-37-33.523,6,1,16,165
102_17-37-33.523,6,2,3,138
102_17-37-33.523,6,3,52,139
102_17-37-33.523,6,4,95,151
102_17-37-33.523,6,5,130,151
102_17-37-33.666,6,0,3,166
102_17-37-33.666,6,1,16,165
102_17-37-33.666,6,2,3,138
102_17-37-33.666,6,3,52,139
102_17-37-33.666,6,4,95,151
102_17-37-33.666,6,5,130,151
102_17-37-33.826,6,0,3,166
102_17-37-33.826,6,1,16,165
102_17-37-33.826,6,2,3,138
102_17-37-33.826,6,3,52,139
102_17-37-33.826,6,4,95,151
102_17-37-33.826,6,5,130,151
102_17-37-33.975,6,0,4,167
102_17-37-33.975,6,1,18,166
102_17-37-33.975,6,2,10,136
102_17-37-33.975,6,3,57,136
102_17-37-33.975,6,4,98,148
102_17-37-33.975,6,5,135,149
102_17-37-34.111,6,0,3,167
102_17-37-34.111,6,1,16,166
102_17-37-34.111,6,2,14,135
102_17-37-34.111,6,3,60,130
102_17-37-34.111,6,4,103,148
102_17-37-34.111,6,5,138,149
102_17-37-34.698,6,0,3,166
102_17-37-34.698,6,1,18,165
102_17-37-34.698,6,2,24,134
102_17-37-34.698,6,3,73,132
102_17-37-34.698,6,4,112,147
102_17-37-34.698,6,5,151,150
102_17-37-34.858,6,0,3,165
102_17-37-34.858,6,1,17,164
102_17-37-34.858,6,2,24,134
102_17-37-34.858,6,3,74,135
102_17-37-34.858,6,4,112,148
102_17-37-34.858,6,5,151,150
102_17-37-35.022,6,0,2,165
102_17-37-35.022,6,1,18,164
102_17-37-35.022,6,2,24,134
102_17-37-35.022,6,3,74,136
102_17-37-35.022,6,4,112,149
102_17-37-35.022,6,5,150,150
102_17-37-35.192,6,0,2,166
102_17-37-35.192,6,1,17,166
102_17-37-35.192,6,2,24,134
102_17-37-35.192,6,3,74,136
102_17-37-35.192,6,4,112,150
102_17-37-35.192,6,5,150,150
102_17-37-35.347,6,0,2,166
102_17-37-35.347,6,1,17,166
102_17-37-35.347,6,2,24,134
102_17-37-35.347,6,3,74,136
102_17-37-35.347,6,4,112,150
102_17-37-35.347,6,5,150,150
102_17-37-35.522,6,0,2,166
102_17-37-35.522,6,1,17,166
102_17-37-35.522,6,2,24,134
102_17-37-35.522,6,3,74,136
102_17-37-35.522,6,4,112,150
102_17-37-35.522,6,5,150,150
102_17-37-35.823,6,0,2,166
102_17-37-35.823,6,1,17,166
102_17-37-35.823,6,2,24,134
102_17-37-35.823,6,3,74,136
102_17-37-35.823,6,4,112,150
102_17-37-35.823,6,5,150,150
102_17-37-35.988,6,0,2,166
102_17-37-35.988,6,1,17,166
102_17-37-35.988,6,2,24,134
102_17-37-35.988,6,3,74,136
102_17-37-35.988,6,4,112,150
102_17-37-35.988,6,5,150,150
102_17-37-36.449,6,0,2,166
102_17-37-36.449,6,1,17,166
102_17-37-36.449,6,2,24,134
102_17-37-36.449,6,3,74,136
102_17-37-36.449,6,4,112,150
102_17-37-36.449,6,5,150,150
102_17-37-36.604,6,0,2,166
102_17-37-36.604,6,1,17,166
102_17-37-36.604,6,2,24,134
102_17-37-36.604,6,3,74,136
102_17-37-36.604,6,4,112,150
102_17-37-36.604,6,5,150,150
103_16-26-17.657,6,0,73,164
103_16-26-17.657,6,1,88,162
103_16-26-17.657,6,2,84,137
103_16-26-17.657,6,3,121,142
103_16-26-17.657,6,4,156,155
103_16-26-17.657,6,5,178,154
103_16-26-18.081,6,0,74,163
103_16-26-18.081,6,1,87,160
103_16-26-18.081,6,2,84,137
103_16-26-18.081,6,3,124,141
103_16-26-18.081,6,4,157,155
103_16-26-18.081,6,5,177,154
103_16-26-18.229,6,0,74,163
103_16-26-18.229,6,1,89,161
103_16-26-18.229,6,2,83,137
103_16-26-18.229,6,3,122,134
103_16-26-18.229,6,4,150,155
103_16-26-18.229,6,5,178,154
103_16-26-20.289,6,0,72,163
103_16-26-20.289,6,1,86,160
103_16-26-20.289,6,2,83,138
103_16-26-20.289,6,3,122,130
103_16-26-20.289,6,4,158,146
103_16-26-20.289,6,5,178,152
103_16-26-20.459,6,0,72,164
103_16-26-20.459,6,1,88,162
103_16-26-20.459,6,2,83,136
103_16-26-20.459,6,3,118,129
103_16-26-20.459,6,4,155,146
103_16-26-20.459,6,5,177,150
103_16-26-20.931,6,0,71,164
103_16-26-20.931,6,1,85,161
103_16-26-20.931,6,2,83,137
103_16-26-20.931,6,3,120,131
103_16-26-20.931,6,4,149,147
103_16-26-20.931,6,5,178,152
103_16-26-21.081,6,0,71,164
103_16-26-21.081,6,1,86,161
103_16-26-21.081,6,2,82,137
103_16-26-21.081,6,3,119,131
103_16-26-21.081,6,4,152,148
103_16-26-21.081,6,5,178,152
103_16-26-22.120,6,0,71,164
103_16-26-22.120,6,1,86,162
103_16-26-22.120,6,2,80,136
103_16-26-22.120,6,3,123,135
103_16-26-22.120,6,4,153,149
103_16-26-22.120,6,5,178,152
103_16-26-22.250,6,0,72,163
103_16-26-22.250,6,1,88,160
103_16-26-22.250,6,2,82,136
103_16-26-22.250,6,3,123,134
103_16-26-22.250,6,4,152,149
103_16-26-22.250,6,5,177,151
103_16-26-22.544,6,0,72,163
103_16-26-22.544,6,1,88,160
103_16-26-22.544,6,2,82,136
103_16-26-22.544,6,3,123,134
103_16-26-22.544,6,4,152,149
103_16-26-22.544,6,5,178,151
103_16-26-22.848,6,0,72,163
103_16-26-22.848,6,1,88,160
103_16-26-22.848,6,2,82,136
103_16-26-22.848,6,3,123,134
103_16-26-22.848,6,4,152,149
103_16-26-22.848,6,5,178,153
103_16-26-23.262,6,0,72,163
103_16-26-23.262,6,1,88,160
103_16-26-23.262,6,2,82,136
103_16-26-23.262,6,3,123,137
103_16-26-23.262,6,4,152,149
103_16-26-23.262,6,5,177,152
103_16-26-23.403,6,0,72,163
103_16-26-23.403,6,1,88,160
103_16-26-23.403,6,2,82,136
103_16-26-23.403,6,3,123,137
103_16-26-23.403,6,4,152,149
103_16-26-23.403,6,5,178,152
103_16-26-23.857,6,0,72,163
103_16-26-23.857,6,1,88,160
103_16-26-23.857,6,2,82,136
103_16-26-23.857,6,3,124,138
103_16-26-23.857,6,4,152,149
103_16-26-23.857,6,5,177,152
103_16-26-24.014,6,0,72,163
103_16-26-24.014,6,1,86,162
103_16-26-24.014,6,2,81,138
103_16-26-24.014,6,3,123,136
103_16-26-24.014,6,4,153,150
103_16-26-24.014,6,5,177,151
103_16-26-24.551,6,0,72,163
103_16-26-24.551,6,1,87,161
103_16-26-24.551,6,2,81,137
103_16-26-24.551,6,3,122,137
103_16-26-24.551,6,4,152,149
103_16-26-24.551,6,5,178,153
103_16-26-24.682,6,0,72,163
103_16-26-24.682,6,1,86,161
103_16-26-24.682,6,2,81,138
103_16-26-24.682,6,3,121,137
103_16-26-24.682,6,4,152,150
103_16-26-24.682,6,5,178,153
103_16-26-24.829,6,0,72,163
103_16-26-24.829,6,1,86,161
103_16-26-24.829,6,2,81,138
103_16-26-24.829,6,3,121,137
103_16-26-24.829,6,4,152,150
103_16-26-24.829,6,5,178,152
103_16-26-24.975,6,0,72,163
103_16-26-24.975,6,1,86,161
103_16-26-24.975,6,2,81,138
103_16-26-24.975,6,3,121,137
103_16-26-24.975,6,4,152,150
103_16-26-24.975,6,5,178,152
103_16-26-25.371,6,0,72,163
103_16-26-25.371,6,1,86,161
103_16-26-25.371,6,2,81,138
103_16-26-25.371,6,3,121,137
103_16-26-25.371,6,4,152,150
103_16-26-25.371,6,5,178,153
103_16-26-26.261,6,0,72,163
103_16-26-26.261,6,1,86,161
103_16-26-26.261,6,2,81,138
103_16-26-26.261,6,3,121,137
103_16-26-26.261,6,4,152,150
103_16-26-26.261,6,5,178,153
103_16-26-26.431,6,0,72,163
103_16-26-26.431,6,1,86,161
103_16-26-26.431,6,2,81,138
103_16-26-26.431,6,3,121,137
103_16-26-26.431,6,4,152,150
103_16-26-26.431,6,5,178,152
103_16-26-26.712,6,0,72,163
103_16-26-26.712,6,1,86,161
103_16-26-26.712,6,2,81,138
103_16-26-26.712,6,3,121,137
103_16-26-26.712,6,4,152,150
103_16-26-26.712,6,5,178,152
103_16-26-26.849,6,0,72,163
103_16-26-26.849,6,1,86,161
103_16-26-26.849,6,2,81,138
103_16-26-26.849,6,3,121,137
103_16-26-26.849,6,4,152,150
103_16-26-26.849,6,5,178,153
103_16-26-26.988,6,0,72,163
103_16-26-26.988,6,1,86,161
103_16-26-26.988,6,2,81,138
103_16-26-26.988,6,3,121,137
103_16-26-26.988,6,4,152,150
103_16-26-26.988,6,5,177,153
103_16-26-27.141,6,0,72,163
103_16-26-27.141,6,1,86,161
103_16-26-27.141,6,2,81,138
103_16-26-27.141,6,3,121,137
103_16-26-27.141,6,4,152,150
103_16-26-27.141,6,5,177,153
103_16-26-27.426,6,0,72,163
103_16-26-27.426,6,1,86,161
103_16-26-27.426,6,2,81,138
103_16-26-27.426,6,3,121,137
103_16-26-27.426,6,4,152,150
103_16-26-27.426,6,5,177,153
103_16-26-27.726,6,0,72,163
103_16-26-27.726,6,1,86,161
103_16-26-27.726,6,2,81,138
103_16-26-27.726,6,3,121,137
103_16-26-27.726,6,4,152,150
103_16-26-27.726,6,5,177,153
103_16-26-27.857,6,0,72,163
103_16-26-27.857,6,1,86,161
103_16-26-27.857,6,2,81,138
103_16-26-27.857,6,3,121,137
103_16-26-27.857,6,4,152,150
103_16-26-27.857,6,5,177,153
103_16-26-28.133,6,0,72,163
103_16-26-28.133,6,1,86,161
103_16-26-28.133,6,2,81,138
103_16-26-28.133,6,3,121,137
103_16-26-28.133,6,4,152,150
103_16-26-28.133,6,5,177,153
103_16-26-28.437,6,0,72,163
103_16-26-28.437,6,1,86,161
103_16-26-28.437,6,2,81,138
103_16-26-28.437,6,3,121,137
103_16-26-28.437,6,4,152,150
103_16-26-28.437,6,5,177,153
103_16-26-28.598,6,0,72,163
103_16-26-28.598,6,1,86,161
103_16-26-28.598,6,2,81,138
103_16-26-28.598,6,3,121,137
103_16-26-28.598,6,4,152,150
103_16-26-28.598,6,5,177,153
103_16-26-28.725,6,0,72,163
103_16-26-28.725,6,1,86,161
103_16-26-28.725,6,2,81,138
103_16-26-28.725,6,3,121,137
103_16-26-28.725,6,4,152,150
103_16-26-28.725,6,5,177,153
103_16-26-28.861,6,0,72,163
103_16-26-28.861,6,1,86,161
103_16-26-28.861,6,2,81,138
103_16-26-28.861,6,3,121,137
103_16-26-28.861,6,4,152,150
103_16-26-28.861,6,5,178,154
103_16-26-29.272,6,0,72,163
103_16-26-29.272,6,1,86,161
103_16-26-29.272,6,2,81,138
103_16-26-29.272,6,3,121,137
103_16-26-29.272,6,4,152,150
103_16-26-29.272,6,5,178,154
103_16-26-29.418,6,0,72,163
103_16-26-29.418,6,1,86,161
103_16-26-29.418,6,2,81,138
103_16-26-29.418,6,3,121,137
103_16-26-29.418,6,4,152,150
103_16-26-29.418,6,5,178,154
103_16-26-29.572,6,0,72,163
103_16-26-29.572,6,1,86,161
103_16-26-29.572,6,2,81,138
103_16-26-29.572,6,3,121,137
103_16-26-29.572,6,4,152,150
103_16-26-29.572,6,5,178,154
103_16-26-29.839,6,0,72,163
103_16-26-29.839,6,1,86,161
103_16-26-29.839,6,2,81,138
103_16-26-29.839,6,3,121,137
103_16-26-29.839,6,4,152,150
103_16-26-29.839,6,5,178,154
103_16-26-30.118,6,0,72,163
103_16-26-30.118,6,1,86,161
103_16-26-30.118,6,2,81,138
103_16-26-30.118,6,3,121,137
103_16-26-30.118,6,4,152,150
103_16-26-30.118,6,5,178,154
103_16-26-30.388,6,0,72,163
103_16-26-30.388,6,1,86,161
103_16-26-30.388,6,2,81,138
103_16-26-30.388,6,3,121,137
103_16-26-30.388,6,4,152,150
103_16-26-30.388,6,5,178,154
103_16-26-30.535,6,0,72,163
103_16-26-30.535,6,1,86,161
103_16-26-30.535,6,2,81,138
103_16-26-30.535,6,3,121,137
103_16-26-30.535,6,4,152,150
103_16-26-30.535,6,5,178,154
103_16-26-30.692,6,0,72,163
103_16-26-30.692,6,1,86,161
103_16-26-30.692,6,2,81,138
103_16-26-30.692,6,3,121,137
103_16-26-30.692,6,4,152,150
103_16-26-30.692,6,5,178,154
103_16-26-30.853,6,0,72,163
103_16-26-30.853,6,1,86,161
103_16-26-30.853,6,2,81,138
103_16-26-30.853,6,3,121,137
103_16-26-30.853,6,4,152,150
103_16-26-30.853,6,5,178,154
103_16-26-31.131,6,0,72,163
103_16-26-31.131,6,1,86,161
103_16-26-31.131,6,2,81,138
103_16-26-31.131,6,3,121,137
103_16-26-31.131,6,4,152,150
103_16-26-31.131,6,5,178,154
103_16-26-31.583,6,0,72,163
103_16-26-31.583,6,1,86,161
103_16-26-31.583,6,2,81,138
103_16-26-31.583,6,3,121,137
103_16-26-31.583,6,4,152,150
103_16-26-31.583,6,5,178,154
103_16-26-31.738,6,0,72,163
103_16-26-31.738,6,1,86,161
103_16-26-31.738,6,2,81,138
103_16-26-31.738,6,3,121,137
103_16-26-31.738,6,4,152,150
103_16-26-31.738,6,5,178,154
103_16-26-32.159,6,0,72,163
103_16-26-32.159,6,1,86,161
103_16-26-32.159,6,2,81,138
103_16-26-32.159,6,3,121,137
103_16-26-32.159,6,4,152,150
103_16-26-32.159,6,5,178,154
103_16-26-32.447,6,0,72,163
103_16-26-32.447,6,1,86,161
103_16-26-32.447,6,2,81,138
103_16-26-32.447,6,3,121,137
103_16-26-32.447,6,4,152,150
103_16-26-32.447,6,5,177,154
103_16-26-32.586,6,0,72,163
103_16-26-32.586,6,1,86,161
103_16-26-32.586,6,2,81,138
103_16-26-32.586,6,3,121,137
103_16-26-32.586,6,4,152,150
103_16-26-32.586,6,5,177,154
103_16-26-32.745,6,0,72,163
103_16-26-32.745,6,1,86,161
103_16-26-32.745,6,2,81,138
103_16-26-32.745,6,3,121,137
103_16-26-32.745,6,4,152,150
103_16-26-32.745,6,5,177,154
103_16-26-32.918,6,0,72,163
103_16-26-32.918,6,1,86,161
103_16-26-32.918,6,2,81,138
103_16-26-32.918,6,3,121,137
103_16-26-32.918,6,4,152,150
103_16-26-32.918,6,5,177,154
103_16-26-33.049,6,0,72,163
103_16-26-33.049,6,1,86,161
103_16-26-33.049,6,2,81,138
103_16-26-33.049,6,3,121,137
103_16-26-33.049,6,4,152,150
103_16-26-33.049,6,5,177,154
103_16-26-33.186,6,0,72,163
103_16-26-33.186,6,1,86,161
103_16-26-33.186,6,2,81,138
103_16-26-33.186,6,3,121,137
103_16-26-33.186,6,4,152,150
103_16-26-33.186,6,5,177,154
103_16-26-33.337,6,0,72,163
103_16-26-33.337,6,1,86,161
103_16-26-33.337,6,2,81,138
103_16-26-33.337,6,3,121,137
103_16-26-33.337,6,4,152,150
103_16-26-33.337,6,5,177,154
103_16-26-33.465,6,0,72,163
103_16-26-33.465,6,1,86,161
103_16-26-33.465,6,2,81,138
103_16-26-33.465,6,3,121,137
103_16-26-33.465,6,4,152,150
103_16-26-33.465,6,5,178,153
103_16-26-33.905,6,0,72,163
103_16-26-33.905,6,1,86,161
103_16-26-33.905,6,2,81,138
103_16-26-33.905,6,3,121,137
103_16-26-33.905,6,4,152,150
103_16-26-33.905,6,5,178,153
103_16-26-34.039,6,0,72,163
103_16-26-34.039,6,1,86,161
103_16-26-34.039,6,2,81,138
103_16-26-34.039,6,3,121,137
103_16-26-34.039,6,4,152,150
103_16-26-34.039,6,5,178,153
103_16-26-34.185,6,0,72,163
103_16-26-34.185,6,1,86,161
103_16-26-34.185,6,2,81,138
103_16-26-34.185,6,3,121,137
103_16-26-34.185,6,4,152,150
103_16-26-34.185,6,5,178,153
103_16-26-34.326,6,0,72,163
103_16-26-34.326,6,1,86,161
103_16-26-34.326,6,2,81,138
103_16-26-34.326,6,3,121,137
103_16-26-34.326,6,4,152,150
103_16-26-34.326,6,5,178,153
103_16-26-34.467,6,0,72,163
103_16-26-34.467,6,1,86,161
103_16-26-34.467,6,2,81,138
103_16-26-34.467,6,3,121,137
103_16-26-34.467,6,4,152,150
103_16-26-34.467,6,5,178,153
103_16-26-34.606,6,0,72,163
103_16-26-34.606,6,1,86,161
103_16-26-34.606,6,2,81,138
103_16-26-34.606,6,3,121,137
103_16-26-34.606,6,4,152,150
103_16-26-34.606,6,5,178,153
103_16-26-34.896,6,0,72,163
103_16-26-34.896,6,1,86,161
103_16-26-34.896,6,2,81,138
103_16-26-34.896,6,3,121,137
103_16-26-34.896,6,4,152,150
103_16-26-34.896,6,5,178,153
103_16-26-35.065,6,0,72,163
103_16-26-35.065,6,1,86,161
103_16-26-35.065,6,2,81,138
103_16-26-35.065,6,3,121,137
103_16-26-35.065,6,4,152,150
103_16-26-35.065,6,5,178,153
103_16-26-35.196,6,0,72,163
103_16-26-35.196,6,1,86,161
103_16-26-35.196,6,2,81,138
103_16-26-35.196,6,3,121,137
103_16-26-35.196,6,4,152,150
103_16-26-35.196,6,5,178,153
103_16-26-35.349,6,0,72,163
103_16-26-35.349,6,1,86,161
103_16-26-35.349,6,2,81,138
103_16-26-35.349,6,3,121,137
103_16-26-35.349,6,4,152,150
103_16-26-35.349,6,5,178,153
103_16-26-35.621,6,0,72,163
103_16-26-35.621,6,1,86,161
103_16-26-35.621,6,2,81,138
103_16-26-35.621,6,3,121,137
103_16-26-35.621,6,4,152,150
103_16-26-35.621,6,5,178,153
103_16-26-35.757,6,0,72,163
103_16-26-35.757,6,1,86,161
103_16-26-35.757,6,2,81,138
103_16-26-35.757,6,3,121,137
103_16-26-35.757,6,4,152,150
103_16-26-35.757,6,5,178,153
103_16-26-35.896,6,0,72,163
103_16-26-35.896,6,1,86,161
103_16-26-35.896,6,2,81,138
103_16-26-35.896,6,3,121,137
103_16-26-35.896,6,4,152,150
103_16-26-35.896,6,5,178,153
103_16-26-36.037,6,0,72,163
103_16-26-36.037,6,1,86,161
103_16-26-36.037,6,2,81,138
103_16-26-36.037,6,3,121,137
103_16-26-36.037,6,4,152,150
103_16-26-36.037,6,5,178,153
103_16-26-36.456,6,0,72,163
103_16-26-36.456,6,1,86,161
103_16-26-36.456,6,2,81,138
103_16-26-36.456,6,3,121,137
103_16-26-36.456,6,4,152,150
103_16-26-36.456,6,5,178,153
103_16-26-36.605,6,0,72,163
103_16-26-36.605,6,1,86,161
103_16-26-36.605,6,2,81,138
103_16-26-36.605,6,3,121,137
103_16-26-36.605,6,4,152,150
103_16-26-36.605,6,5,178,153
103_16-26-36.737,6,0,72,163
103_16-26-36.737,6,1,86,161
103_16-26-36.737,6,2,81,138
103_16-26-36.737,6,3,121,137
103_16-26-36.737,6,4,152,150
103_16-26-36.737,6,5,178,153
103_16-26-37.001,6,0,72,163
103_16-26-37.001,6,1,86,161
103_16-26-37.001,6,2,81,138
103_16-26-37.001,6,3,121,137
103_16-26-37.001,6,4,152,150
103_16-26-37.001,6,5,178,153
103_16-26-37.158,6,0,72,163
103_16-26-37.158,6,1,86,161
103_16-26-37.158,6,2,81,138
103_16-26-37.158,6,3,121,137
103_16-26-37.158,6,4,152,150
103_16-26-37.158,6,5,178,153
103_16-26-37.452,6,0,72,163
103_16-26-37.452,6,1,86,161
103_16-26-37.452,6,2,81,138
103_16-26-37.452,6,3,121,137
103_16-26-37.452,6,4,152,150
103_16-26-37.452,6,5,178,153
103_16-26-37.600,6,0,72,163
103_16-26-37.600,6,1,86,161
103_16-26-37.600,6,2,81,138
103_16-26-37.600,6,3,121,137
103_16-26-37.600,6,4,152,150
103_16-26-37.600,6,5,178,153
103_16-26-37.745,6,0,72,163
103_16-26-37.745,6,1,86,161
103_16-26-37.745,6,2,81,138
103_16-26-37.745,6,3,121,137
103_16-26-37.745,6,4,152,150
103_16-26-37.745,6,5,178,153
103_16-26-37.899,6,0,72,163
103_16-26-37.899,6,1,86,161
103_16-26-37.899,6,2,81,138
103_16-26-37.899,6,3,121,137
103_16-26-37.899,6,4,152,150
103_16-26-37.899,6,5,178,153
103_16-26-38.186,6,0,72,163
103_16-26-38.186,6,1,86,161
103_16-26-38.186,6,2,81,138
103_16-26-38.186,6,3,121,137
103_16-26-38.186,6,4,152,150
103_16-26-38.186,6,5,178,153
103_16-26-38.334,6,0,72,163
103_16-26-38.334,6,1,86,161
103_16-26-38.334,6,2,81,138
103_16-26-38.334,6,3,121,137
103_16-26-38.334,6,4,152,150
103_16-26-38.334,6,5,178,153
103_16-26-38.611,6,0,72,163
103_16-26-38.611,6,1,86,161
103_16-26-38.611,6,2,81,138
103_16-26-38.611,6,3,121,137
103_16-26-38.611,6,4,152,150
103_16-26-38.611,6,5,178,153
103_16-26-38.912,6,0,72,163
103_16-26-38.912,6,1,86,161
103_16-26-38.912,6,2,81,138
103_16-26-38.912,6,3,121,137
103_16-26-38.912,6,4,152,150
103_16-26-38.912,6,5,178,153
103_16-26-39.058,6,0,72,163
103_16-26-39.058,6,1,86,161
103_16-26-39.058,6,2,81,138
103_16-26-39.058,6,3,121,137
103_16-26-39.058,6,4,152,150
103_16-26-39.058,6,5,178,153
103_16-26-39.208,6,0,72,163
103_16-26-39.208,6,1,86,161
103_16-26-39.208,6,2,81,138
103_16-26-39.208,6,3,121,137
103_16-26-39.208,6,4,152,150
103_16-26-39.208,6,5,178,153
103_16-26-39.474,6,0,72,163
103_16-26-39.474,6,1,86,161
103_16-26-39.474,6,2,81,138
103_16-26-39.474,6,3,121,137
103_16-26-39.474,6,4,152,150
103_16-26-39.474,6,5,178,153
103_16-26-39.633,6,0,72,163
103_16-26-39.633,6,1,86,161
103_16-26-39.633,6,2,81,138
103_16-26-39.633,6,3,121,137
103_16-26-39.633,6,4,152,150
103_16-26-39.633,6,5,178,153
103_16-26-39.789,6,0,72,163
103_16-26-39.789,6,1,86,161
103_16-26-39.789,6,2,81,138
103_16-26-39.789,6,3,121,137
103_16-26-39.789,6,4,152,150
103_16-26-39.789,6,5,178,153
103_16-26-40.242,6,0,72,163
103_16-26-40.242,6,1,86,161
103_16-26-40.242,6,2,81,138
103_16-26-40.242,6,3,121,137
103_16-26-40.242,6,4,152,150
103_16-26-40.242,6,5,178,153
103_16-26-40.399,6,0,72,163
103_16-26-40.399,6,1,86,161
103_16-26-40.399,6,2,81,138
103_16-26-40.399,6,3,121,137
103_16-26-40.399,6,4,152,150
103_16-26-40.399,6,5,178,153
103_16-26-40.677,6,0,72,163
103_16-26-40.677,6,1,86,161
103_16-26-40.677,6,2,81,138
103_16-26-40.677,6,3,121,137
103_16-26-40.677,6,4,152,150
103_16-26-40.677,6,5,178,153
103_16-26-40.975,6,0,71,162
103_16-26-40.975,6,1,83,159
103_16-26-40.975,6,2,81,136
103_16-26-40.975,6,3,122,135
103_16-26-40.975,6,4,150,152
103_16-26-40.975,6,5,177,153
103_16-26-43.242,6,0,68,163
103_16-26-43.242,6,1,82,162
103_16-26-43.242,6,2,81,137
103_16-26-43.242,6,3,121,135
103_16-26-43.242,6,4,150,152
103_16-26-43.242,6,5,177,153
103_16-26-44.994,6,0,67,163
103_16-26-44.994,6,1,82,161
103_16-26-44.994,6,2,82,137
103_16-26-44.994,6,3,121,138
103_16-26-44.994,6,4,150,152
103_16-26-44.994,6,5,178,154
103_16-26-45.293,6,0,67,163
103_16-26-45.293,6,1,81,162
103_16-26-45.293,6,2,80,137
103_16-26-45.293,6,3,119,139
103_16-26-45.293,6,4,152,152
103_16-26-45.293,6,5,177,153
103_16-26-45.749,6,0,65,163
103_16-26-45.749,6,1,82,162
103_16-26-45.749,6,2,79,137
103_16-26-45.749,6,3,120,139
103_16-26-45.749,6,4,152,153
103_16-26-45.749,6,5,177,153
103_16-26-45.897,6,0,67,163
103_16-26-45.897,6,1,81,161
103_16-26-45.897,6,2,81,137
103_16-26-45.897,6,3,122,139
103_16-26-45.897,6,4,152,153
103_16-26-45.897,6,5,178,153
103_16-26-46.042,6,0,67,163
103_16-26-46.042,6,1,82,161
103_16-26-46.042,6,2,81,136
103_16-26-46.042,6,3,121,139
103_16-26-46.042,6,4,151,152
103_16-26-46.042,6,5,177,153
103_16-26-46.333,6,0,67,163
103_16-26-46.333,6,1,82,162
103_16-26-46.333,6,2,80,137
103_16-26-46.333,6,3,122,139
103_16-26-46.333,6,4,153,153
103_16-26-46.333,6,5,178,153
