filename,region_count,region_id,x,y
103_16-26-35.896.jpeg,6,4,152,150
103_16-26-35.896.jpeg,6,5,178,153
103_16-26-36.037.jpeg,6,0,72,163
103_16-26-36.037.jpeg,6,1,86,161
103_16-26-36.037.jpeg,6,2,81,138
103_16-26-36.037.jpeg,6,3,121,137
103_16-26-36.037.jpeg,6,4,152,150
103_16-26-36.037.jpeg,6,5,178,153
103_16-26-36.456.jpeg,6,0,72,163
103_16-26-36.456.jpeg,6,1,86,161
103_16-26-36.456.jpeg,6,2,81,138
103_16-26-36.456.jpeg,6,3,121,137
103_16-26-36.456.jpeg,6,4,152,150
103_16-26-36.456.jpeg,6,5,178,153
103_16-26-36.605.jpeg,6,0,72,163
103_16-26-36.605.jpeg,6,1,86,161
103_16-26-36.605.jpeg,6,2,81,138
103_16-26-36.605.jpeg,6,3,121,137
103_16-26-36.605.jpeg,6,4,152,150
103_16-26-36.605.jpeg,6,5,178,153
103_16-26-36.737.jpeg,6,0,72,163
103_16-26-36.737.jpeg,6,1,86,161
103_16-26-36.737.jpeg,6,2,81,138
103_16-26-36.737.jpeg,6,3,121,137
103_16-26-36.737.jpeg,6,4,152,150
103_16-26-36.737.jpeg,6,5,178,153
103_16-26-37.001.jpeg,6,0,72,163
103_16-26-37.001.jpeg,6,1,86,161
103_16-26-37.001.jpeg,6,2,81,138
103_16-26-37.001.jpeg,6,3,121,137
103_16-26-37.001.jpeg,6,4,152,150
103_16-26-37.001.jpeg,6,5,178,153
103_16-26-37.158.jpeg,6,0,72,163
103_16-26-37.158.jpeg,6,1,86,161
103_16-26-37.158.jpeg,6,2,81,138
103_16-26-37.158.jpeg,6,3,121,137
103_16-26-37.158.jpeg,6,4,152,150
103_16-26-37.158.jpeg,6,5,178,153
103_16-26-37.452.jpeg,6,0,72,163
103_16-26-37.452.jpeg,6,1,86,161
103_16-26-37.452.jpeg,6,2,81,138
103_16-26-37.452.jpeg,6,3,121,137
103_16-26-37.452.jpeg,6,4,152,150
103_16-26-37.452.jpeg,6,5,178,153
103_16-26-37.600.jpeg,6,0,72,163
103_16-26-37.600.jpeg,6,1,86,161
103_16-26-37.600.jpeg,6,2,81,138
103_16-26-37.600.jpeg,6,3,121,137
103_16-26-37.600.jpeg,6,4,152,150
103_16-26-37.600.jpeg,6,5,178,153
103_16-26-37.745.jpeg,6,0,72,163
103_16-26-37.745.jpeg,6,1,86,161
103_16-26-37.745.jpeg,6,2,81,138
103_16-26-37.745.jpeg,6,3,121,137
103_16-26-37.745.jpeg,6,4,152,150
103_16-26-37.745.jpeg,6,5,178,153
103_16-26-37.899.jpeg,6,0,72,163
103_16-26-37.899.jpeg,6,1,86,161
103_16-26-37.899.jpeg,6,2,81,138
103_16-26-37.899.jpeg,6,3,121,137
103_16-26-37.899.jpeg,6,4,152,150
103_16-26-37.899.jpeg,6,5,178,153
103_16-26-38.186.jpeg,6,0,72,163
103_16-26-38.186.jpeg,6,1,86,161
103_16-26-38.186.jpeg,6,2,81,138
103_16-26-38.186.jpeg,6,3,121,137
103_16-26-38.186.jpeg,6,4,152,150
103_16-26-38.186.jpeg,6,5,178,153
103_16-26-38.334.jpeg,6,0,72,163
103_16-26-38.334.jpeg,6,1,86,161
103_16-26-38.334.jpeg,6,2,81,138
103_16-26-38.334.jpeg,6,3,121,137
103_16-26-38.334.jpeg,6,4,152,150
103_16-26-38.334.jpeg,6,5,178,153
103_16-26-38.611.jpeg,6,0,72,163
103_16-26-38.611.jpeg,6,1,86,161
103_16-26-38.611.jpeg,6,2,81,138
103_16-26-38.611.jpeg,6,3,121,137
103_16-26-38.611.jpeg,6,4,152,150
103_16-26-38.611.jpeg,6,5,178,153
103_16-26-38.912.jpeg,6,0,72,163
103_16-26-38.912.jpeg,6,1,86,161
103_16-26-38.912.jpeg,6,2,81,138
103_16-26-38.912.jpeg,6,3,121,137
103_16-26-38.912.jpeg,6,4,152,150
103_16-26-38.912.jpeg,6,5,178,153
103_16-26-39.058.jpeg,6,0,72,163
103_16-26-39.058.jpeg,6,1,86,161
103_16-26-39.058.jpeg,6,2,81,138
103_16-26-39.058.jpeg,6,3,121,137
103_16-26-39.058.jpeg,6,4,152,150
103_16-26-39.058.jpeg,6,5,178,153
103_16-26-39.208.jpeg,6,0,72,163
103_16-26-39.208.jpeg,6,1,86,161
103_16-26-39.208.jpeg,6,2,81,138
103_16-26-39.208.jpeg,6,3,121,137
103_16-26-39.208.jpeg,6,4,152,150
103_16-26-39.208.jpeg,6,5,178,153
103_16-26-39.474.jpeg,6,0,72,163
103_16-26-39.474.jpeg,6,1,86,161
103_16-26-39.474.jpeg,6,2,81,138
103_16-26-39.474.jpeg,6,3,121,137
103_16-26-39.474.jpeg,6,4,152,150
103_16-26-39.474.jpeg,6,5,178,153
103_16-26-39.633.jpeg,6,0,72,163
103_16-26-39.633.jpeg,6,1,86,161
103_16-26-39.633.jpeg,6,2,81,138
103_16-26-39.633.jpeg,6,3,121,137
103_16-26-39.633.jpeg,6,4,152,150
103_16-26-39.633.jpeg,6,5,178,153
103_16-26-39.789.jpeg,6,0,72,163
103_16-26-39.789.jpeg,6,1,86,161
103_16-26-39.789.jpeg,6,2,81,138
103_16-26-39.789.jpeg,6,3,121,137
103_16-26-39.789.jpeg,6,4,152,150
103_16-26-39.789.jpeg,6,5,178,153
103_16-26-40.242.jpeg,6,0,72,163
103_16-26-40.242.jpeg,6,1,86,161
103_16-26-40.242.jpeg,6,2,81,138
103_16-26-40.242.jpeg,6,3,121,137
103_16-26-40.242.jpeg,6,4,152,150
103_16-26-40.242.jpeg,6,5,178,153
103_16-26-40.399.jpeg,6,0,72,163
103_16-26-40.399.jpeg,6,1,86,161
103_16-26-40.399.jpeg,6,2,81,138
103_16-26-40.399.jpeg,6,3,121,137
103_16-26-40.399.jpeg,6,4,152,150
103_16-26-40.399.jpeg,6,5,178,153
103_16-26-40.677.jpeg,6,0,72,163
103_16-26-40.677.jpeg,6,1,86,161
103_16-26-40.677.jpeg,6,2,81,138
103_16-26-40.677.jpeg,6,3,121,137
103_16-26-40.677.jpeg,6,4,152,150
103_16-26-40.677.jpeg,6,5,178,153
103_16-26-40.975.jpeg,6,0,71,162
103_16-26-40.975.jpeg,6,1,83,159
103_16-26-40.975.jpeg,6,2,81,136
103_16-26-40.975.jpeg,6,3,122,135
103_16-26-40.975.jpeg,6,4,150,152
103_16-26-40.975.jpeg,6,5,177,153
103_16-26-43.242.jpeg,6,0,68,163
103_16-26-43.242.jpeg,6,1,82,162
103_16-26-43.242.jpeg,6,2,81,137
103_16-26-43.242.jpeg,6,3,121,135
103_16-26-43.242.jpeg,6,4,150,152
103_16-26-43.242.jpeg,6,5,177,153
103_16-26-44.994.jpeg,6,0,67,163
103_16-26-44.994.jpeg,6,1,82,161
103_16-26-44.994.jpeg,6,2,82,137
103_16-26-44.994.jpeg,6,3,121,138
103_16-26-44.994.jpeg,6,4,150,152
103_16-26-44.994.jpeg,6,5,178,154
103_16-26-45.293.jpeg,6,0,67,163
103_16-26-45.293.jpeg,6,1,81,162
103_16-26-45.293.jpeg,6,2,80,137
103_16-26-45.293.jpeg,6,3,119,139
103_16-26-45.293.jpeg,6,4,152,152
103_16-26-45.293.jpeg,6,5,177,153
103_16-26-45.749.jpeg,6,0,65,163
103_16-26-45.749.jpeg,6,1,82,162
103_16-26-45.749.jpeg,6,2,79,137
103_16-26-45.749.jpeg,6,3,120,139
103_16-26-45.749.jpeg,6,4,152,153
103_16-26-45.749.jpeg,6,5,177,153
103_16-26-45.897.jpeg,6,0,67,163
103_16-26-45.897.jpeg,6,1,81,161
103_16-26-45.897.jpeg,6,2,81,137
103_16-26-45.897.jpeg,6,3,122,139
103_16-26-45.897.jpeg,6,4,152,153
103_16-26-45.897.jpeg,6,5,178,153
103_16-26-46.042.jpeg,6,0,67,163
103_16-26-46.042.jpeg,6,1,82,161
103_16-26-46.042.jpeg,6,2,81,136
103_16-26-46.042.jpeg,6,3,121,139
103_16-26-46.042.jpeg,6,4,151,152
103_16-26-46.042.jpeg,6,5,177,153
103_16-26-46.333.jpeg,6,0,67,163
103_16-26-46.333.jpeg,6,1,82,162
103_16-26-46.333.jpeg,6,2,80,137
103_16-26-46.333.jpeg,6,3,122,139
103_16-26-46.333.jpeg,6,4,153,153
103_16-26-46.333.jpeg,6,5,178,153
103_16-26-46.468.jpeg,6,0,67,163
103_16-26-46.468.jpeg,6,1,81,161
103_16-26-46.468.jpeg,6,2,82,138
103_16-26-46.468.jpeg,6,3,122,142
103_16-26-46.468.jpeg,6,4,152,154
103_16-26-46.468.jpeg,6,5,177,154
103_16-26-46.613.jpeg,6,0,67,163
103_16-26-46.613.jpeg,6,1,81,161
103_16-26-46.613.jpeg,6,2,82,138
103_16-26-46.613.jpeg,6,3,122,142
103_16-26-46.613.jpeg,6,4,152,154
103_16-26-46.613.jpeg,6,5,178,154
103_16-26-46.770.jpeg,6,0,67,163
103_16-26-46.770.jpeg,6,1,81,161
103_16-26-46.770.jpeg,6,2,82,138
103_16-26-46.770.jpeg,6,3,122,142
103_16-26-46.770.jpeg,6,4,152,154
103_16-26-46.770.jpeg,6,5,178,154
103_16-26-47.175.jpeg,6,0,67,163
103_16-26-47.175.jpeg,6,1,81,161
103_16-26-47.175.jpeg,6,2,82,138
103_16-26-47.175.jpeg,6,3,122,142
103_16-26-47.175.jpeg,6,4,152,154
103_16-26-47.175.jpeg,6,5,178,154
103_16-26-47.624.jpeg,6,0,67,163
103_16-26-47.624.jpeg,6,1,81,161
103_16-26-47.624.jpeg,6,2,82,138
103_16-26-47.624.jpeg,6,3,122,142
103_16-26-47.624.jpeg,6,4,152,154
103_16-26-47.624.jpeg,6,5,178,154
103_16-26-47.775.jpeg,6,0,67,163
103_16-26-47.775.jpeg,6,1,81,161
103_16-26-47.775.jpeg,6,2,82,138
103_16-26-47.775.jpeg,6,3,122,142
103_16-26-47.775.jpeg,6,4,152,154
103_16-26-47.775.jpeg,6,5,178,154
103_16-26-47.974.jpeg,6,0,67,163
103_16-26-47.974.jpeg,6,1,81,161
103_16-26-47.974.jpeg,6,2,82,138
103_16-26-47.974.jpeg,6,3,122,142
103_16-26-47.974.jpeg,6,4,152,154
103_16-26-47.974.jpeg,6,5,177,155
104_17-52-28.441.jpeg,6,0,25,165
104_17-52-28.441.jpeg,6,1,46,163
104_17-52-28.441.jpeg,6,2,40,135
104_17-52-28.441.jpeg,6,3,81,137
104_17-52-28.441.jpeg,6,4,112,150
104_17-52-28.441.jpeg,6,5,148,151
104_17-52-28.581.jpeg,6,0,26,165
104_17-52-28.581.jpeg,6,1,46,164
104_17-52-28.581.jpeg,6,2,40,136
104_17-52-28.581.jpeg,6,3,82,139
104_17-52-28.581.jpeg,6,4,117,151
104_17-52-28.581.jpeg,6,5,151,152
104_17-52-28.870.jpeg,6,0,22,166
104_17-52-28.870.jpeg,6,1,42,164
104_17-52-28.870.jpeg,6,2,42,135
104_17-52-28.870.jpeg,6,3,83,136
104_17-52-28.870.jpeg,6,4,116,149
104_17-52-28.870.jpeg,6,5,151,152
104_17-52-29.018.jpeg,6,0,22,166
104_17-52-29.018.jpeg,6,1,42,163
104_17-52-29.018.jpeg,6,2,42,134
104_17-52-29.018.jpeg,6,3,83,134
104_17-52-29.018.jpeg,6,4,115,148
104_17-52-29.018.jpeg,6,5,151,152
104_17-52-29.165.jpeg,6,0,23,166
104_17-52-29.165.jpeg,6,1,41,164
104_17-52-29.165.jpeg,6,2,40,138
104_17-52-29.165.jpeg,6,3,84,136
104_17-52-29.165.jpeg,6,4,116,149
104_17-52-29.165.jpeg,6,5,151,152
104_17-52-29.319.jpeg,6,0,21,165
104_17-52-29.319.jpeg,6,1,42,164
104_17-52-29.319.jpeg,6,2,40,136
104_17-52-29.319.jpeg,6,3,84,136
104_17-52-29.319.jpeg,6,4,118,150
104_17-52-29.319.jpeg,6,5,152,151
104_17-52-29.577.jpeg,6,0,20,164
104_17-52-29.577.jpeg,6,1,41,163
104_17-52-29.577.jpeg,6,2,41,136
104_17-52-29.577.jpeg,6,3,84,137
104_17-52-29.577.jpeg,6,4,118,150
104_17-52-29.577.jpeg,6,5,152,151
104_17-52-29.714.jpeg,6,0,20,164
104_17-52-29.714.jpeg,6,1,41,163
104_17-52-29.714.jpeg,6,2,41,136
104_17-52-29.714.jpeg,6,3,84,137
104_17-52-29.714.jpeg,6,4,118,150
104_17-52-29.714.jpeg,6,5,152,151
104_17-52-29.858.jpeg,6,0,20,164
104_17-52-29.858.jpeg,6,1,41,163
104_17-52-29.858.jpeg,6,2,41,136
104_17-52-29.858.jpeg,6,3,84,137
104_17-52-29.858.jpeg,6,4,118,150
104_17-52-29.858.jpeg,6,5,152,151
104_17-52-29.998.jpeg,6,0,20,164
104_17-52-29.998.jpeg,6,1,41,163
104_17-52-29.998.jpeg,6,2,41,136
104_17-52-29.998.jpeg,6,3,84,137
104_17-52-29.998.jpeg,6,4,118,150
104_17-52-29.998.jpeg,6,5,152,151
104_17-52-30.137.jpeg,6,0,20,164
104_17-52-30.137.jpeg,6,1,41,163
104_17-52-30.137.jpeg,6,2,41,136
104_17-52-30.137.jpeg,6,3,84,137
104_17-52-30.137.jpeg,6,4,118,150
104_17-52-30.137.jpeg,6,5,152,151
104_17-52-30.281.jpeg,6,0,20,164
104_17-52-30.281.jpeg,6,1,41,163
104_17-52-30.281.jpeg,6,2,41,136
104_17-52-30.281.jpeg,6,3,84,137
104_17-52-30.281.jpeg,6,4,118,150
104_17-52-30.281.jpeg,6,5,152,151
104_17-52-30.822.jpeg,6,0,20,164
104_17-52-30.822.jpeg,6,1,41,163
104_17-52-30.822.jpeg,6,2,41,136
104_17-52-30.822.jpeg,6,3,84,137
104_17-52-30.822.jpeg,6,4,118,150
104_17-52-30.822.jpeg,6,5,152,151
104_17-52-30.974.jpeg,6,0,20,164
104_17-52-30.974.jpeg,6,1,41,163
104_17-52-30.974.jpeg,6,2,41,136
104_17-52-30.974.jpeg,6,3,84,137
104_17-52-30.974.jpeg,6,4,118,150
104_17-52-30.974.jpeg,6,5,152,151
104_17-52-31.121.jpeg,6,0,20,164
104_17-52-31.121.jpeg,6,1,41,163
104_17-52-31.121.jpeg,6,2,41,136
104_17-52-31.121.jpeg,6,3,84,137
104_17-52-31.121.jpeg,6,4,118,150
104_17-52-31.121.jpeg,6,5,152,151
104_17-52-31.265.jpeg,6,0,20,164
104_17-52-31.265.jpeg,6,1,41,163
104_17-52-31.265.jpeg,6,2,41,136
104_17-52-31.265.jpeg,6,3,84,137
104_17-52-31.265.jpeg,6,4,118,150
104_17-52-31.265.jpeg,6,5,152,151
104_17-52-31.397.jpeg,6,0,20,164
104_17-52-31.397.jpeg,6,1,41,163
104_17-52-31.397.jpeg,6,2,41,136
104_17-52-31.397.jpeg,6,3,84,137
104_17-52-31.397.jpeg,6,4,118,150
104_17-52-31.397.jpeg,6,5,152,151
104_17-52-31.542.jpeg,6,0,20,164
104_17-52-31.542.jpeg,6,1,41,163
104_17-52-31.542.jpeg,6,2,41,136
104_17-52-31.542.jpeg,6,3,84,137
104_17-52-31.542.jpeg,6,4,118,150
104_17-52-31.542.jpeg,6,5,152,151
104_17-52-31.694.jpeg,6,0,20,164
104_17-52-31.694.jpeg,6,1,41,163
104_17-52-31.694.jpeg,6,2,41,136
104_17-52-31.694.jpeg,6,3,84,137
104_17-52-31.694.jpeg,6,4,118,150
104_17-52-31.694.jpeg,6,5,152,151
104_17-52-31.819.jpeg,6,0,20,164
104_17-52-31.819.jpeg,6,1,41,163
104_17-52-31.819.jpeg,6,2,41,136
104_17-52-31.819.jpeg,6,3,84,137
104_17-52-31.819.jpeg,6,4,118,150
104_17-52-31.819.jpeg,6,5,152,151
104_17-52-31.956.jpeg,6,0,20,164
104_17-52-31.956.jpeg,6,1,41,163
104_17-52-31.956.jpeg,6,2,41,136
104_17-52-31.956.jpeg,6,3,84,137
104_17-52-31.956.jpeg,6,4,118,150
104_17-52-31.956.jpeg,6,5,152,151
104_17-52-32.223.jpeg,6,0,20,164
104_17-52-32.223.jpeg,6,1,41,163
104_17-52-32.223.jpeg,6,2,41,136
104_17-52-32.223.jpeg,6,3,84,137
104_17-52-32.223.jpeg,6,4,118,150
104_17-52-32.223.jpeg,6,5,152,151
104_17-52-32.354.jpeg,6,0,20,164
104_17-52-32.354.jpeg,6,1,41,163
104_17-52-32.354.jpeg,6,2,41,136
104_17-52-32.354.jpeg,6,3,84,137
104_17-52-32.354.jpeg,6,4,118,150
104_17-52-32.354.jpeg,6,5,152,151
104_17-52-32.484.jpeg,6,0,20,164
104_17-52-32.484.jpeg,6,1,41,163
104_17-52-32.484.jpeg,6,2,41,136
104_17-52-32.484.jpeg,6,3,84,137
104_17-52-32.484.jpeg,6,4,118,150
104_17-52-32.484.jpeg,6,5,152,151
104_17-52-32.778.jpeg,6,0,20,164
104_17-52-32.778.jpeg,6,1,41,163
104_17-52-32.778.jpeg,6,2,41,136
104_17-52-32.778.jpeg,6,3,84,137
104_17-52-32.778.jpeg,6,4,118,150
104_17-52-32.778.jpeg,6,5,152,151
104_17-52-32.901.jpeg,6,0,20,164
104_17-52-32.901.jpeg,6,1,41,163
104_17-52-32.901.jpeg,6,2,41,136
104_17-52-32.901.jpeg,6,3,84,137
104_17-52-32.901.jpeg,6,4,118,150
104_17-52-32.901.jpeg,6,5,152,151
104_17-52-33.038.jpeg,6,0,20,164
104_17-52-33.038.jpeg,6,1,41,163
104_17-52-33.038.jpeg,6,2,41,136
104_17-52-33.038.jpeg,6,3,84,137
104_17-52-33.038.jpeg,6,4,118,150
104_17-52-33.038.jpeg,6,5,152,151
104_17-52-33.160.jpeg,6,0,20,164
104_17-52-33.160.jpeg,6,1,41,163
104_17-52-33.160.jpeg,6,2,41,136
104_17-52-33.160.jpeg,6,3,84,137
104_17-52-33.160.jpeg,6,4,118,150
104_17-52-33.160.jpeg,6,5,152,151
104_17-52-33.566.jpeg,6,0,20,164
104_17-52-33.566.jpeg,6,1,41,163
104_17-52-33.566.jpeg,6,2,41,136
104_17-52-33.566.jpeg,6,3,84,137
104_17-52-33.566.jpeg,6,4,118,150
104_17-52-33.566.jpeg,6,5,152,151
104_17-52-33.711.jpeg,6,0,20,164
104_17-52-33.711.jpeg,6,1,41,163
104_17-52-33.711.jpeg,6,2,41,136
104_17-52-33.711.jpeg,6,3,84,137
104_17-52-33.711.jpeg,6,4,118,150
104_17-52-33.711.jpeg,6,5,152,151
104_17-52-33.868.jpeg,6,0,20,164
104_17-52-33.868.jpeg,6,1,41,163
104_17-52-33.868.jpeg,6,2,41,136
104_17-52-33.868.jpeg,6,3,84,137
104_17-52-33.868.jpeg,6,4,118,150
104_17-52-33.868.jpeg,6,5,152,151
104_17-52-34.301.jpeg,6,0,20,164
104_17-52-34.301.jpeg,6,1,41,163
104_17-52-34.301.jpeg,6,2,41,136
104_17-52-34.301.jpeg,6,3,84,137
104_17-52-34.301.jpeg,6,4,118,150
104_17-52-34.301.jpeg,6,5,152,151
104_17-52-34.433.jpeg,6,0,20,164
104_17-52-34.433.jpeg,6,1,41,163
104_17-52-34.433.jpeg,6,2,41,136
104_17-52-34.433.jpeg,6,3,84,137
104_17-52-34.433.jpeg,6,4,118,150
104_17-52-34.433.jpeg,6,5,152,151
104_17-52-34.573.jpeg,6,0,20,164
104_17-52-34.573.jpeg,6,1,41,163
104_17-52-34.573.jpeg,6,2,41,136
104_17-52-34.573.jpeg,6,3,84,137
104_17-52-34.573.jpeg,6,4,118,150
104_17-52-34.573.jpeg,6,5,152,151
104_17-52-34.724.jpeg,6,0,20,164
104_17-52-34.724.jpeg,6,1,41,163
104_17-52-34.724.jpeg,6,2,41,136
104_17-52-34.724.jpeg,6,3,84,137
104_17-52-34.724.jpeg,6,4,118,150
104_17-52-34.724.jpeg,6,5,152,151
104_17-52-34.882.jpeg,6,0,20,164
104_17-52-34.882.jpeg,6,1,41,163
104_17-52-34.882.jpeg,6,2,41,136
104_17-52-34.882.jpeg,6,3,84,137
104_17-52-34.882.jpeg,6,4,118,150
104_17-52-34.882.jpeg,6,5,152,151
104_17-52-35.006.jpeg,6,0,20,164
104_17-52-35.006.jpeg,6,1,41,163
104_17-52-35.006.jpeg,6,2,41,136
104_17-52-35.006.jpeg,6,3,84,137
104_17-52-35.006.jpeg,6,4,118,150
104_17-52-35.006.jpeg,6,5,152,151
104_17-52-35.144.jpeg,6,0,20,164
104_17-52-35.144.jpeg,6,1,41,163
104_17-52-35.144.jpeg,6,2,41,136
104_17-52-35.144.jpeg,6,3,84,137
104_17-52-35.144.jpeg,6,4,118,150
104_17-52-35.144.jpeg,6,5,152,151
104_17-52-35.285.jpeg,6,0,20,164
104_17-52-35.285.jpeg,6,1,41,163
104_17-52-35.285.jpeg,6,2,41,136
104_17-52-35.285.jpeg,6,3,84,137
104_17-52-35.285.jpeg,6,4,118,150
104_17-52-35.285.jpeg,6,5,152,151
104_17-52-35.417.jpeg,6,0,20,164
104_17-52-35.417.jpeg,6,1,41,163
104_17-52-35.417.jpeg,6,2,41,136
104_17-52-35.417.jpeg,6,3,84,137
104_17-52-35.417.jpeg,6,4,118,150
104_17-52-35.417.jpeg,6,5,152,151
104_17-52-35.686.jpeg,6,0,20,164
104_17-52-35.686.jpeg,6,1,41,163
104_17-52-35.686.jpeg,6,2,41,136
104_17-52-35.686.jpeg,6,3,84,137
104_17-52-35.686.jpeg,6,4,118,150
104_17-52-35.686.jpeg,6,5,152,151
104_17-52-35.988.jpeg,6,0,20,164
104_17-52-35.988.jpeg,6,1,41,163
104_17-52-35.988.jpeg,6,2,41,136
104_17-52-35.988.jpeg,6,3,84,137
104_17-52-35.988.jpeg,6,4,118,150
104_17-52-35.988.jpeg,6,5,152,151
104_17-52-36.113.jpeg,6,0,20,164
104_17-52-36.113.jpeg,6,1,41,163
104_17-52-36.113.jpeg,6,2,41,136
104_17-52-36.113.jpeg,6,3,84,137
104_17-52-36.113.jpeg,6,4,118,150
104_17-52-36.113.jpeg,6,5,152,151
104_17-52-36.387.jpeg,6,0,20,164
104_17-52-36.387.jpeg,6,1,41,163
104_17-52-36.387.jpeg,6,2,41,136
104_17-52-36.387.jpeg,6,3,84,137
104_17-52-36.387.jpeg,6,4,118,150
104_17-52-36.387.jpeg,6,5,152,151
104_17-52-36.524.jpeg,6,0,20,164
104_17-52-36.524.jpeg,6,1,41,163
104_17-52-36.524.jpeg,6,2,41,136
104_17-52-36.524.jpeg,6,3,84,137
104_17-52-36.524.jpeg,6,4,118,150
104_17-52-36.524.jpeg,6,5,152,151
104_17-52-36.670.jpeg,6,0,20,164
104_17-52-36.670.jpeg,6,1,41,163
104_17-52-36.670.jpeg,6,2,41,136
104_17-52-36.670.jpeg,6,3,84,137
104_17-52-36.670.jpeg,6,4,118,150
104_17-52-36.670.jpeg,6,5,152,151
104_17-52-36.799.jpeg,6,0,20,164
104_17-52-36.799.jpeg,6,1,41,163
104_17-52-36.799.jpeg,6,2,41,136
104_17-52-36.799.jpeg,6,3,84,137
104_17-52-36.799.jpeg,6,4,118,150
104_17-52-36.799.jpeg,6,5,152,151
104_17-52-37.101.jpeg,6,0,20,164
104_17-52-37.101.jpeg,6,1,41,163
104_17-52-37.101.jpeg,6,2,41,136
104_17-52-37.101.jpeg,6,3,84,137
104_17-52-37.101.jpeg,6,4,118,150
104_17-52-37.101.jpeg,6,5,152,151
104_17-52-37.360.jpeg,6,0,20,164
104_17-52-37.360.jpeg,6,1,41,163
104_17-52-37.360.jpeg,6,2,41,136
104_17-52-37.360.jpeg,6,3,84,137
104_17-52-37.360.jpeg,6,4,118,150
104_17-52-37.360.jpeg,6,5,152,151
104_17-52-37.499.jpeg,6,0,20,164
104_17-52-37.499.jpeg,6,1,41,163
104_17-52-37.499.jpeg,6,2,41,136
104_17-52-37.499.jpeg,6,3,84,137
104_17-52-37.499.jpeg,6,4,118,150
104_17-52-37.499.jpeg,6,5,152,151
104_17-52-37.642.jpeg,6,0,20,164
104_17-52-37.642.jpeg,6,1,41,163
104_17-52-37.642.jpeg,6,2,41,136
104_17-52-37.642.jpeg,6,3,84,137
104_17-52-37.642.jpeg,6,4,118,150
104_17-52-37.642.jpeg,6,5,152,151
104_17-52-37.766.jpeg,6,0,20,164
104_17-52-37.766.jpeg,6,1,41,163
104_17-52-37.766.jpeg,6,2,41,136
104_17-52-37.766.jpeg,6,3,84,137
104_17-52-37.766.jpeg,6,4,118,150
104_17-52-37.766.jpeg,6,5,152,151
104_17-52-37.902.jpeg,6,0,20,164
104_17-52-37.902.jpeg,6,1,41,163
104_17-52-37.902.jpeg,6,2,41,136
104_17-52-37.902.jpeg,6,3,84,137
104_17-52-37.902.jpeg,6,4,118,150
104_17-52-37.902.jpeg,6,5,152,151
104_17-52-38.050.jpeg,6,0,20,164
104_17-52-38.050.jpeg,6,1,41,163
104_17-52-38.050.jpeg,6,2,41,136
104_17-52-38.050.jpeg,6,3,84,137
104_17-52-38.050.jpeg,6,4,118,150
104_17-52-38.050.jpeg,6,5,152,151
104_17-52-38.311.jpeg,6,0,20,164
104_17-52-38.311.jpeg,6,1,41,163
104_17-52-38.311.jpeg,6,2,41,136
104_17-52-38.311.jpeg,6,3,84,137
104_17-52-38.311.jpeg,6,4,118,150
104_17-52-38.311.jpeg,6,5,152,151
104_17-52-38.442.jpeg,6,0,20,164
104_17-52-38.442.jpeg,6,1,41,163
104_17-52-38.442.jpeg,6,2,41,136
104_17-52-38.442.jpeg,6,3,84,137
104_17-52-38.442.jpeg,6,4,118,150
104_17-52-38.442.jpeg,6,5,152,151
104_17-52-38.594.jpeg,6,0,20,164
104_17-52-38.594.jpeg,6,1,41,163
104_17-52-38.594.jpeg,6,2,41,136
104_17-52-38.594.jpeg,6,3,84,137
104_17-52-38.594.jpeg,6,4,118,150
104_17-52-38.594.jpeg,6,5,152,151
104_17-52-38.741.jpeg,6,0,20,164
104_17-52-38.741.jpeg,6,1,41,163
104_17-52-38.741.jpeg,6,2,41,136
104_17-52-38.741.jpeg,6,3,84,137
104_17-52-38.741.jpeg,6,4,118,150
104_17-52-38.741.jpeg,6,5,152,151
104_17-52-38.885.jpeg,6,0,20,164
104_17-52-38.885.jpeg,6,1,41,163
104_17-52-38.885.jpeg,6,2,41,136
104_17-52-38.885.jpeg,6,3,84,137
104_17-52-38.885.jpeg,6,4,118,150
104_17-52-38.885.jpeg,6,5,152,151
104_17-52-39.333.jpeg,6,0,20,164
104_17-52-39.333.jpeg,6,1,41,163
104_17-52-39.333.jpeg,6,2,41,136
104_17-52-39.333.jpeg,6,3,84,137
104_17-52-39.333.jpeg,6,4,118,150
104_17-52-39.333.jpeg,6,5,152,151
104_17-52-39.456.jpeg,6,0,20,164
104_17-52-39.456.jpeg,6,1,41,163
104_17-52-39.456.jpeg,6,2,41,136
104_17-52-39.456.jpeg,6,3,84,137
104_17-52-39.456.jpeg,6,4,118,150
104_17-52-39.456.jpeg,6,5,152,151
104_17-52-39.592.jpeg,6,0,20,164
104_17-52-39.592.jpeg,6,1,41,163
104_17-52-39.592.jpeg,6,2,41,136
104_17-52-39.592.jpeg,6,3,84,137
104_17-52-39.592.jpeg,6,4,118,150
104_17-52-39.592.jpeg,6,5,152,151
104_17-52-39.735.jpeg,6,0,20,164
104_17-52-39.735.jpeg,6,1,41,163
104_17-52-39.735.jpeg,6,2,41,136
104_17-52-39.735.jpeg,6,3,84,137
104_17-52-39.735.jpeg,6,4,118,150
104_17-52-39.735.jpeg,6,5,152,151
104_17-52-40.172.jpeg,6,0,20,164
104_17-52-40.172.jpeg,6,1,41,163
104_17-52-40.172.jpeg,6,2,41,136
104_17-52-40.172.jpeg,6,3,84,137
104_17-52-40.172.jpeg,6,4,118,150
104_17-52-40.172.jpeg,6,5,152,151
